Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Novo Nordisk A/S,NVO,"$308,620,800,000",$0.92,time-pre-market,Mar/2025,4,$0.83,2025-05-07 05:20:50
"Uber Technologies, Inc.",UBER,"$178,464,027,337",$0.51,time-pre-market,Mar/2025,15,($0.32),2025-05-07 05:20:50
Walt Disney Company (The),DIS,"$166,515,432,355",$1.18,time-pre-market,Mar/2025,9,$1.21,2025-05-07 05:20:50
Arm Holdings plc,ARM,"$126,868,304,109",$0.34,time-after-hours,Mar/2025,5,$0.03,2025-05-07 05:20:50
"MercadoLibre, Inc.",MELI,"$113,893,680,833",$7.67,time-after-hours,Mar/2025,3,$6.78,2025-05-07 05:20:50
Applovin Corporation,APP,"$102,612,992,445",$1.45,time-after-hours,Mar/2025,6,$0.67,2025-05-07 05:20:50
"Fortinet, Inc.",FTNT,"$83,579,790,799",$0.45,time-after-hours,Mar/2025,14,$0.39,2025-05-07 05:20:50
Emerson Electric Company,EMR,"$61,115,482,000",$1.42,time-pre-market,Mar/2025,7,$1.36,2025-05-07 05:20:50
Johnson Controls International plc,JCI,"$59,010,876,402",$0.79,time-pre-market,Mar/2025,6,$0.78,2025-05-07 05:20:50
"Cencora, Inc.",COR,"$56,617,970,432",$4.08,time-pre-market,Mar/2025,7,$3.80,2025-05-07 05:20:50
Carvana Co.,CVNA,"$55,331,589,729",$0.75,time-after-hours,Mar/2025,6,($0.41),2025-05-07 05:20:50
Manulife Financial Corp,MFC,"$53,952,452,450",$0.70,time-after-hours,Mar/2025,4,$0.70,2025-05-07 05:20:50
Haleon plc,HLN,"$47,763,226,510",,time-not-supplied,Mar/2025,N/A,$0.12,2025-05-07 05:20:50
"Axon Enterprise, Inc.",AXON,"$47,613,697,492",($0.04),time-after-hours,Mar/2025,5,$0.18,2025-05-07 05:20:50
Vistra Corp.,VST,"$47,454,909,880",$0.54,time-pre-market,Mar/2025,3,$0.23,2025-05-07 05:20:50
Flutter Entertainment plc,FLUT,"$44,163,830,588",$1.43,time-after-hours,Mar/2025,6,($0.08),2025-05-07 05:20:50
"Corteva, Inc.",CTVA,"$42,785,549,960",$0.87,time-after-hours,Mar/2025,6,$0.89,2025-05-07 05:20:50
"Verisk Analytics, Inc.",VRSK,"$41,346,399,634",$1.67,time-pre-market,Mar/2025,8,$1.63,2025-05-07 05:20:50
Occidental Petroleum Corporation,OXY,"$36,423,222,452",$0.73,time-after-hours,Mar/2025,8,$0.65,2025-05-07 05:20:50
Barrick Gold Corporation,GOLD,"$32,670,968,843",$0.29,time-pre-market,Mar/2025,6,$0.19,2025-05-07 05:20:50
Texas Pacific Land Corporation,TPL,"$30,376,938,885",,time-after-hours,Mar/2025,6,$4.97,2025-05-07 05:20:50
"Rockwell Automation, Inc.",ROK,"$28,702,437,120",$2.09,time-pre-market,Mar/2025,9,$2.50,2025-05-07 05:20:50
Nutrien Ltd.,NTR,"$27,805,352,167",$0.31,time-after-hours,Mar/2025,7,$0.45,2025-05-07 05:20:50
"BeiGene, Ltd.",ONC,"$27,124,105,917",($0.71),time-pre-market,Mar/2025,4,($2.41),2025-05-07 05:20:50
Atmos Energy Corporation,ATO,"$25,618,730,996",$2.92,time-after-hours,Mar/2025,3,$2.85,2025-05-07 05:20:50
Fortis Inc.,FTS,"$24,330,942,847",$0.69,time-pre-market,Mar/2025,5,$0.69,2025-05-07 05:20:50
Liberty Media Corporation,FWONK,"$22,912,154,767",($0.18),time-pre-market,Mar/2025,3,$0.32,2025-05-07 05:20:50
CDW Corporation,CDW,"$21,960,594,250",$1.89,time-pre-market,Mar/2025,5,$1.89,2025-05-07 05:20:50
Liberty Media Corporation,FWONA,"$21,005,301,156",$0.02,time-pre-market,Mar/2025,1,$0.32,2025-05-07 05:20:50
"RB Global, Inc.",RBA,"$18,698,096,427",$0.50,time-after-hours,Mar/2025,1,$0.53,2025-05-07 05:20:50
Teva Pharmaceutical Industries Limited,TEVA,"$18,583,616,113",$0.47,time-pre-market,Mar/2025,4,$0.46,2025-05-07 05:20:50
"NiSource, Inc",NI,"$18,473,327,209",$0.90,time-pre-market,Mar/2025,3,$0.85,2025-05-07 05:20:50
"Fidelity National Financial, Inc.",FNF,"$17,753,334,967",$1.13,time-after-hours,Mar/2025,2,$0.76,2025-05-07 05:20:50
TPG Inc.,TPG,"$17,420,541,760",$0.50,time-pre-market,Mar/2025,6,$0.49,2025-05-07 05:20:50
"Zillow Group, Inc.",Z,"$16,525,481,718",$0.02,time-after-hours,Mar/2025,3,($0.06),2025-05-07 05:20:50
"Zillow Group, Inc.",ZG,"$16,246,539,930",$0.02,time-after-hours,Mar/2025,3,($0.06),2025-05-07 05:20:50
Trimble Inc.,TRMB,"$15,290,815,554",$0.46,time-pre-market,Mar/2025,5,$0.52,2025-05-07 05:20:50
The Carlyle Group Inc.,CG,"$14,628,716,762",$0.97,time-not-supplied,Mar/2025,7,$1.01,2025-05-07 05:20:50
Flex Ltd.,FLEX,"$14,017,740,782",$0.61,time-pre-market,Mar/2025,3,$0.51,2025-05-07 05:20:50
"CF Industries Holdings, Inc.",CF,"$13,718,918,099",$1.47,time-after-hours,Mar/2025,7,$1.03,2025-05-07 05:20:50
