Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Haleon plc,HLN,"$50,352,125,090",,time-not-supplied,Mar/2025,N/A,$0.12,2025-06-04 05:21:06
"Dollar Tree, Inc.",DLTR,"$19,624,174,197",$1.19,time-pre-market,Apr/2025,10,$1.43,2025-06-04 05:21:06
"MongoDB, Inc.",MDB,"$15,669,218,959",($0.59),time-after-hours,Apr/2025,10,($0.80),2025-06-04 05:21:06
The Descartes Systems Group Inc.,DSGX,"$9,783,050,137",$0.46,time-after-hours,Apr/2025,2,$0.40,2025-06-04 05:21:06
"Five Below, Inc.",FIVE,"$6,468,850,059",$0.83,time-after-hours,Apr/2025,8,$0.60,2025-06-04 05:21:06
PVH Corp.,PVH,"$4,323,072,129",$2.23,time-after-hours,Apr/2025,6,$2.45,2025-06-04 05:21:06
"Thor Industries, Inc.",THO,"$4,216,914,800",$1.76,time-pre-market,Apr/2025,7,$2.13,2025-06-04 05:21:06
ReNew Energy Global plc,RNW,"$3,297,602,117",$0.06,time-not-supplied,Mar/2025,2,$0.02,2025-06-04 05:21:06
"Argan, Inc.",AGX,"$2,862,639,571",,time-after-hours,Apr/2025,3,$0.58,2025-06-04 05:21:06
"Greif, Inc.",GEF.B,"$2,815,865,425",,time-after-hours,Apr/2025,3,$0.82,2025-06-04 05:21:06
"Greif, Inc.",GEF,"$2,601,449,796",$1.08,time-after-hours,Apr/2025,4,$0.82,2025-06-04 05:21:06
"Sprinklr, Inc.",CXM,"$2,100,827,213",$0.04,time-pre-market,Apr/2025,6,$0.04,2025-06-04 05:21:06
"REV Group, Inc.",REVG,"$1,887,693,777",$0.55,time-pre-market,Apr/2025,2,$0.34,2025-06-04 05:21:06
Global Blue Group Holding AG,GB,"$1,484,835,775",$0.04,time-not-supplied,Mar/2025,1,$0.01,2025-06-04 05:21:06
Lotus Technology Inc.,LOT,"$1,465,007,770",,time-not-supplied,Mar/2025,3,($0.47),2025-06-04 05:21:06
Planet Labs PBC,PL,"$1,145,531,381",($0.10),time-after-hours,Apr/2025,3,($0.10),2025-06-04 05:21:06
Verint Systems Inc.,VRNT,"$1,070,022,198",$0.12,time-after-hours,Apr/2025,2,$0.31,2025-06-04 05:21:06
Jiayin Group Inc.,JFIN,"$788,801,890",,time-pre-market,Mar/2025,3,$0.72,2025-06-04 05:21:06
Nordic American Tankers Limited,NAT,"$573,844,297",$0,time-not-supplied,Mar/2025,2,$0.07,2025-06-04 05:21:06
Dada Nexus Limited,DADA,"$516,492,306",,time-not-supplied,Mar/2025,3,($0.11),2025-06-04 05:21:06
Compass Diversified ,CODI,"$489,786,139",$0.48,time-not-supplied,Mar/2025,2,$0.40,2025-06-04 05:21:06
Brasilagro Cia Brasileira De Propriedades Agricolas ,LND,"$394,304,425",,time-not-supplied,Mar/2025,3,($0.06),2025-06-04 05:21:06
VersaBank,VBNK,"$366,486,718",$0.22,time-pre-market,Apr/2025,2,$0.33,2025-06-04 05:21:06
"ChargePoint Holdings, Inc.",CHPT,"$315,471,358",($0.09),time-after-hours,Apr/2025,3,($0.16),2025-06-04 05:21:06
Genesco Inc.,GCO,"$235,226,407",($2.09),time-pre-market,Apr/2025,3,($2.10),2025-06-04 05:21:06
"BARK, Inc.",BARK,"$216,894,418",$0,time-after-hours,Mar/2025,1,($0.02),2025-06-04 05:21:06
Zeo Energy Corporation,ZEO,"$119,810,773",,time-not-supplied,Mar/2025,3,($1.20),2025-06-04 05:21:06
Triller Group Inc.,ILLR,"$113,111,507",,time-not-supplied,Mar/2025,3,($0.23),2025-06-04 05:21:06
TH International Limited,THCH,"$92,749,594",,time-not-supplied,Mar/2025,3,($0.45),2025-06-04 05:21:06
"B. Riley Financial, Inc.",RILY,"$91,796,169",,time-not-supplied,Mar/2025,3,($1.71),2025-06-04 05:21:06
"Tilly's, Inc.",TLYS,"$44,021,784",($0.66),time-after-hours,Apr/2025,2,($0.48),2025-06-04 05:21:06
Mega Matrix Inc.,MPU,"$35,594,900",,time-not-supplied,Mar/2025,3,($0.05),2025-06-04 05:21:06
Burning Rock Biotech Limited,BNR,"$33,484,114",,time-not-supplied,Mar/2025,3,($0.16),2025-06-04 05:21:06
Sunnova Energy International Inc.,NOVA,"$24,816,261",($0.74),time-not-supplied,Mar/2025,3,($0.57),2025-06-04 05:21:06
"SPAR Group, Inc.",SGRP,"$24,504,938",$0.03,time-not-supplied,Mar/2025,1,$0.06,2025-06-04 05:21:06
BTC Digital Ltd.,BTCT,"$21,232,332",,time-not-supplied,Mar/2025,N/A,($0.30),2025-06-04 05:21:06
Real Messenger Corporation,RMSG,"$19,481,513",,time-not-supplied,Mar/2025,3,($0.01),2025-06-04 05:21:06
17 Education & Technology Group Inc.,YQ,"$18,588,591",,time-not-supplied,Mar/2025,3,($0.76),2025-06-04 05:21:06
"Splash Beverage Group, Inc.",SBEV,"$5,850,590",,time-not-supplied,Mar/2025,N/A,$4,2025-06-04 05:21:06
Locafy Limited,LCFY,"$5,376,700",,time-not-supplied,Mar/2025,3,($0.34),2025-06-04 05:21:06
Movano Inc.,MOVE,"$4,476,909",,time-not-supplied,Mar/2025,3,($1.50),2025-06-04 05:21:06
PainReform Ltd.,PRFX,"$3,656,902",,time-not-supplied,Mar/2025,3,($65.27),2025-06-04 05:21:06
