Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Fomento Economico Mexicano S.A.B. de C.V.,FMX,"$337,659,290,913",,time-pre-market,Dec/2024,N/A,$1.07,2025-02-27 05:19:30
Royal Bank Of Canada,RY,"$168,795,351,550",$2.28,time-pre-market,Jan/2025,5,$2.11,2025-02-27 05:19:30
Toronto Dominion Bank (The),TD,"$104,305,960,000",$1.38,time-pre-market,Jan/2025,5,$1.47,2025-02-27 05:19:30
Dell Technologies Inc.,DELL,"$77,505,805,058",$2.31,time-after-hours,Jan/2025,5,$1.97,2025-02-27 05:19:30
"EOG Resources, Inc.",EOG,"$73,860,987,972",$2.55,time-after-hours,Dec/2024,10,$3.07,2025-02-27 05:19:30
"Autodesk, Inc.",ADSK,"$60,999,800,000",$1.46,time-after-hours,Jan/2025,9,$1.35,2025-02-27 05:19:30
Canadian Imperial Bank of Commerce,CM,"$56,778,088,267",$1.37,time-pre-market,Jan/2025,4,$1.34,2025-02-27 05:19:30
Monster Beverage Corporation,MNST,"$50,697,449,823",$0.40,time-after-hours,Dec/2024,10,$0.38,2025-02-27 05:19:30
Vistra Corp.,VST,"$46,924,000,124",$2.17,time-pre-market,Dec/2024,3,($0.48),2025-02-27 05:19:30
Haleon plc,HLN,"$46,354,477,529",,time-pre-market,Dec/2024,N/A,N/A,2025-02-27 05:19:30
argenx SE,ARGX,"$36,993,003,330",$1.83,time-pre-market,Dec/2024,12,($1.68),2025-02-27 05:19:30
HP Inc.,HPQ,"$31,978,902,797",$0.74,time-after-hours,Jan/2025,3,$0.81,2025-02-27 05:19:30
"BeiGene, Ltd.",ONC,"$27,688,701,092",($0.88),time-pre-market,Dec/2024,4,($3.53),2025-02-27 05:19:30
"Rocket Companies, Inc.",RKT,"$27,487,168,814",$0.01,time-after-hours,Dec/2024,6,($0.06),2025-02-27 05:19:30
"Warner Bros. Discovery, Inc.",WBD,"$26,224,334,886",$0.04,time-pre-market,Dec/2024,6,($0.16),2025-02-27 05:19:30
Telefonica SA,TEF,"$25,647,043,326",$0.07,time-not-supplied,Dec/2024,1,$0.13,2025-02-27 05:19:30
"NetApp, Inc.",NTAP,"$24,929,433,710",$1.55,time-after-hours,Jan/2025,8,$1.60,2025-02-27 05:19:30
Liberty Media Corporation,FWONK,"$23,445,527,912",$0.46,time-pre-market,Dec/2024,4,$0.25,2025-02-27 05:19:30
Liberty Media Corporation,FWONA,"$21,721,994,354",$0.58,time-pre-market,Dec/2024,1,$0.25,2025-02-27 05:19:30
"Endeavor Group Holdings, Inc.",EDR,"$21,126,876,517",$0.19,time-pre-market,Dec/2024,1,$0.07,2025-02-27 05:19:30
Pembina Pipeline Corp.,PBA,"$21,050,163,920",$0.59,time-after-hours,Dec/2024,4,$0.89,2025-02-27 05:19:30
"Natera, Inc.",NTRA,"$20,595,247,296",($0.42),time-after-hours,Dec/2024,6,($0.64),2025-02-27 05:19:30
Edison International,EIX,"$20,193,758,031",$1.08,time-after-hours,Dec/2024,4,$1.28,2025-02-27 05:19:30
Erie Indemnity Company,ERIE,"$18,323,749,770",$2.82,time-after-hours,Dec/2024,1,$2.12,2025-02-27 05:19:30
"Duolingo, Inc.",DUOL,"$16,969,682,321",$0.50,time-after-hours,Dec/2024,7,$0.26,2025-02-27 05:19:30
Hormel Foods Corporation,HRL,"$16,151,960,165",$0.37,time-pre-market,Jan/2025,4,$0.41,2025-02-27 05:19:30
"Evergy, Inc.",EVRG,"$15,824,660,326",$0.36,time-pre-market,Dec/2024,3,$0.27,2025-02-27 05:19:30
Solventum Corporation,SOLV,"$14,435,330,089",$1.31,time-after-hours,Dec/2024,1,N/A,2025-02-27 05:19:30
Viatris Inc.,VTRS,"$13,702,446,514",$0.57,time-pre-market,Dec/2024,4,$0.61,2025-02-27 05:19:30
The J.M. Smucker Company ,SJM,"$11,968,603,920",$2.37,time-pre-market,Jan/2025,7,$2.48,2025-02-27 05:19:30
TechnipFMC plc,FTI,"$11,847,807,722",$0.35,time-pre-market,Dec/2024,17,$0.14,2025-02-27 05:19:30
Liberty Broadband Corporation,LBRDK,"$11,496,414,605",$3.67,time-pre-market,Dec/2024,1,$1.39,2025-02-27 05:19:30
Liberty Broadband Corporation,LBRDA,"$11,379,279,168",,time-pre-market,Dec/2024,N/A,$1.39,2025-02-27 05:19:30
Norwegian Cruise Line Holdings Ltd.,NCLH,"$10,812,426,556",$0.05,time-pre-market,Dec/2024,6,($0.23),2025-02-27 05:19:30
Talen Energy Corporation,TLN,"$10,760,497,683",($0.07),time-after-hours,Dec/2024,1,$0.15,2025-02-27 05:19:30
Elastic N.V.,ESTC,"$10,660,581,251",($0.16),time-after-hours,Jan/2025,9,($0.27),2025-02-27 05:19:30
WPP plc,WPP,"$10,455,752,473",,time-not-supplied,Dec/2024,1,N/A,2025-02-27 05:19:30
"MasTec, Inc.",MTZ,"$10,170,600,620",$1.20,time-after-hours,Dec/2024,5,$0.57,2025-02-27 05:19:30
"Rocket Lab USA, Inc.",RKLB,"$10,138,196,661",($0.09),time-after-hours,Dec/2024,4,($0.10),2025-02-27 05:19:30
CubeSmart,CUBE,"$9,776,606,726",$0.68,time-after-hours,Dec/2024,7,$0.70,2025-02-27 05:19:30
"Bath & Body Works, Inc.",BBWI,"$8,799,730,682",$2.04,time-pre-market,Jan/2025,9,$2.06,2025-02-27 05:19:30
KT Corporation,KT,"$8,772,317,823",,time-not-supplied,Dec/2024,N/A,$0.09,2025-02-27 05:19:30
"Donaldson Company, Inc.",DCI,"$8,301,199,983",$0.85,time-pre-market,Jan/2025,7,$0.81,2025-02-27 05:19:30
Teleflex Incorporated,TFX,"$8,249,800,470",$3.86,time-pre-market,Dec/2024,13,$3.38,2025-02-27 05:19:30
"AAON, Inc.",AAON,"$8,151,533,591",$0.54,time-pre-market,Dec/2024,3,$0.56,2025-02-27 05:19:30
Mosaic Company (The),MOS,"$8,103,131,092",$0.53,time-after-hours,Dec/2024,7,$0.71,2025-02-27 05:19:30
Embraer S.A.,ERJ,"$7,743,029,796",$0.47,time-pre-market,Dec/2024,2,$0.42,2025-02-27 05:19:30
The AES Corporation,AES,"$7,721,753,686",$0.34,time-after-hours,Dec/2024,5,$0.73,2025-02-27 05:19:30
EchoStar Corporation,SATS,"$7,703,969,745",($0.63),time-pre-market,Dec/2024,3,$1.21,2025-02-27 05:19:30
"Beacon Roofing Supply, Inc.",BECN,"$7,183,338,302",$1.67,time-pre-market,Dec/2024,6,$1.72,2025-02-27 05:19:30
Liberty Media Corporation,LLYVK,"$6,922,566,156",,time-pre-market,Dec/2024,1,N/A,2025-02-27 05:19:30
ADT Inc.,ADT,"$6,875,161,526",$0.19,time-pre-market,Dec/2024,1,$0.24,2025-02-27 05:19:30
Liberty Media Corporation,LLYVA,"$6,757,437,358",,time-pre-market,Dec/2024,1,N/A,2025-02-27 05:19:30
"STARWOOD PROPERTY TRUST, INC.",STWD,"$6,746,561,214",$0.44,time-pre-market,Dec/2024,2,$0.56,2025-02-27 05:19:30
"Vertex, Inc.",VERX,"$6,623,619,501",$0.09,time-pre-market,Dec/2024,6,$0.09,2025-02-27 05:19:30
"Life Time Group Holdings, Inc.",LTH,"$6,389,245,057",$0.19,time-pre-market,Dec/2024,2,$0.19,2025-02-27 05:19:30
Arcadium Lithium plc,ALTM,"$6,260,167,234",$0.04,time-after-hours,Dec/2024,3,$0.34,2025-02-27 05:19:30
"Cytokinetics, Incorporated",CYTK,"$5,505,364,296",($1.22),time-after-hours,Dec/2024,12,($1.38),2025-02-27 05:19:30
